,number,state,value,datetime_start,datetime_complete,params,params,system_attrs
,,,,,,learning_rate,weight_decay,_number
510,510,TrialState.COMPLETE,0.4167194664478302,2019-07-18 05:53:44.178988,2019-07-18 05:55:04.980853,0.00011076550471082554,0.0001874902166806342,510
511,511,TrialState.COMPLETE,0.4694003611803055,2019-07-18 05:55:05.025582,2019-07-18 05:56:25.607893,0.0005004518885421431,7.776866474410613e-07,511
512,512,TrialState.COMPLETE,0.34892335534095764,2019-07-18 05:56:25.652373,2019-07-18 05:57:46.038655,0.0003509863685774796,2.664153068301637e-07,512
513,513,TrialState.COMPLETE,0.45437613129615784,2019-07-18 05:57:46.083307,2019-07-18 05:59:06.649428,0.00016221541701046303,1.939185363496064e-06,513
514,514,TrialState.COMPLETE,0.3594272881746292,2019-07-18 05:59:06.694531,2019-07-18 06:00:26.863659,0.0002540774924018049,5.123102080922938e-05,514
515,515,TrialState.COMPLETE,0.4235541671514511,2019-07-18 06:00:26.908521,2019-07-18 06:01:47.653723,0.0008444486804427276,1.1290962009446879e-05,515
516,516,TrialState.COMPLETE,0.3785507082939148,2019-07-18 06:01:47.698573,2019-07-18 06:03:09.004111,0.0003850248894452878,0.00023264219153467535,516
517,517,TrialState.COMPLETE,0.480638325214386,2019-07-18 06:03:09.048538,2019-07-18 06:04:30.054470,0.0001904252412486181,2.9734354658145573e-06,517
518,518,TrialState.COMPLETE,0.4691350609064102,2019-07-18 06:04:30.099984,2019-07-18 06:05:51.002376,0.0005546045019255258,3.9116776942520846e-06,518
519,519,TrialState.COMPLETE,0.4478265047073364,2019-07-18 06:05:51.047001,2019-07-18 06:07:11.514183,0.0009807136818805705,2.59627223232732e-05,519
520,520,TrialState.COMPLETE,0.43560537695884705,2019-07-18 06:07:11.559227,2019-07-18 06:08:32.290266,0.0007033021281108635,1.2546578400274909e-06,520
521,521,TrialState.COMPLETE,0.4129287898540497,2019-07-18 06:08:32.336285,2019-07-18 06:09:53.169682,0.00042712707610558697,3.4628812664297545e-07,521
522,522,TrialState.COMPLETE,0.412334680557251,2019-07-18 06:09:53.214800,2019-07-18 06:11:13.823974,0.0002233321745542972,9.35609686534881e-05,522
523,523,TrialState.COMPLETE,0.4448646903038025,2019-07-18 06:11:13.869403,2019-07-18 06:12:34.038445,0.000995625314908828,3.737349082184145e-05,523
524,524,TrialState.COMPLETE,0.43458765745162964,2019-07-18 06:12:34.084619,2019-07-18 06:13:54.886751,0.00028545960180725876,1.7633866458448232e-05,524
525,525,TrialState.COMPLETE,0.37403087317943573,2019-07-18 06:13:54.932631,2019-07-18 06:15:15.397068,0.00012932060308603469,6.340029906389238e-05,525
526,526,TrialState.COMPLETE,0.45512430369853973,2019-07-18 06:15:15.442919,2019-07-18 06:16:36.430959,0.0004918258870296627,9.649010053291833e-07,526
527,527,TrialState.COMPLETE,0.3995024263858795,2019-07-18 06:16:36.477705,2019-07-18 06:17:57.218000,0.0001010341056140997,0.0001515691679267192,527
528,528,TrialState.COMPLETE,0.43430227041244507,2019-07-18 06:17:57.264609,2019-07-18 06:19:17.775439,0.0006301697499211964,5.395996508713653e-06,528
529,529,TrialState.COMPLETE,0.4148884564638138,2019-07-18 06:19:17.821243,2019-07-18 06:20:38.743578,0.00014520907770253512,1.5597291844986022e-06,529
530,530,TrialState.COMPLETE,0.4132739305496216,2019-07-18 06:20:38.789083,2019-07-18 06:21:59.468035,0.00032227133866031177,1.841275789331396e-07,530
531,531,TrialState.COMPLETE,0.4398006349802017,2019-07-18 06:21:59.514056,2019-07-18 06:23:20.456329,0.0007832830489499582,3.2751930820173305e-05,531
532,532,TrialState.COMPLETE,0.3919108510017395,2019-07-18 06:23:20.502435,2019-07-18 06:24:41.102958,0.0002550415636190453,0.0001242776296179419,532
533,533,TrialState.COMPLETE,0.4114627093076706,2019-07-18 06:24:41.149457,2019-07-18 06:26:01.918349,0.0004077990347696615,7.769815053518646e-06,533
534,534,TrialState.COMPLETE,0.3963877856731415,2019-07-18 06:26:01.965006,2019-07-18 06:27:23.035553,0.00018992257621107552,0.0004201617688660309,534
535,535,TrialState.COMPLETE,0.4716607481241226,2019-07-18 06:27:23.082079,2019-07-18 06:28:43.784260,0.0005507682579814112,9.74911833347723e-06,535
536,536,TrialState.COMPLETE,0.3877079486846924,2019-07-18 06:28:43.830842,2019-07-18 06:30:04.734768,0.00035724498827569484,0.00030584460468913085,536
537,537,TrialState.COMPLETE,0.42376740276813507,2019-07-18 06:30:04.782212,2019-07-18 06:31:25.407627,0.00021868313402953452,4.642752249195113e-05,537
538,538,TrialState.COMPLETE,0.48256656527519226,2019-07-18 06:31:25.456447,2019-07-18 06:32:46.192557,8.846601304161795e-05,1.520112065783044e-05,538
539,539,TrialState.COMPLETE,0.38926051557064056,2019-07-18 06:32:46.238331,2019-07-18 06:34:06.979695,0.00028670082730731296,2.0822435820603654e-05,539
540,540,TrialState.COMPLETE,0.47341716289520264,2019-07-18 06:34:07.028065,2019-07-18 06:35:27.031679,0.0008775026740442151,2.287499686070333e-06,540
541,541,TrialState.COMPLETE,0.444902241230011,2019-07-18 06:35:27.078532,2019-07-18 06:36:48.070804,0.00016000125476672513,0.000577264816860686,541
542,542,TrialState.COMPLETE,0.39278484880924225,2019-07-18 06:36:48.118455,2019-07-18 06:38:08.997335,0.00045759657432709955,4.465427448831543e-07,542
543,543,TrialState.COMPLETE,0.4411427676677704,2019-07-18 06:38:09.044399,2019-07-18 06:39:29.858049,0.0006520665001187259,0.00019081969480319006,543
544,544,TrialState.COMPLETE,0.4730711281299591,2019-07-18 06:39:29.905558,2019-07-18 06:40:50.344047,0.00011581311627662387,6.516227200293975e-07,544
545,545,TrialState.COMPLETE,0.41398194432258606,2019-07-18 06:40:50.390953,2019-07-18 06:42:11.814928,0.0003340837913856786,7.826688463760911e-05,545
546,546,TrialState.COMPLETE,0.3631390333175659,2019-07-18 06:42:11.862736,2019-07-18 06:43:32.591537,0.0002324503513745933,4.39831741592363e-06,546
547,547,TrialState.COMPLETE,0.42136771976947784,2019-07-18 06:43:32.638730,2019-07-18 06:44:53.386475,0.0005371164004823048,9.979520726869326e-05,547
548,548,TrialState.COMPLETE,0.3921763151884079,2019-07-18 06:44:53.434137,2019-07-18 06:46:14.127229,0.0001837706209423147,2.481845784436116e-05,548
549,549,TrialState.COMPLETE,0.4354712665081024,2019-07-18 06:46:14.174952,2019-07-18 06:47:35.250650,0.000738884309240401,2.994284514203441e-05,549
550,550,TrialState.COMPLETE,0.4061429500579834,2019-07-18 06:47:35.298148,2019-07-18 06:48:55.909953,0.0004094331115486678,1.3082549903619112e-05,550
551,551,TrialState.COMPLETE,0.4222840368747711,2019-07-18 06:48:55.957763,2019-07-18 06:50:16.684779,0.00028207978429457424,3.708067571569218e-06,551
552,552,TrialState.COMPLETE,0.4387678802013397,2019-07-18 06:50:16.732777,2019-07-18 06:51:37.477127,0.0001436416933834331,0.000967227451741642,552
553,553,TrialState.COMPLETE,0.4241066724061966,2019-07-18 06:51:37.524798,2019-07-18 06:52:58.316818,0.0006036494602508741,6.741051979222496e-05,553
554,554,TrialState.COMPLETE,0.43201886117458344,2019-07-18 06:52:58.366425,2019-07-18 06:54:19.520311,0.00024170311313491036,2.6347277637388173e-06,554
555,555,TrialState.COMPLETE,0.3856733590364456,2019-07-18 06:54:19.568292,2019-07-18 06:55:39.999314,0.000461273472847129,4.246091326426675e-05,555
556,556,TrialState.COMPLETE,0.44732125103473663,2019-07-18 06:55:40.047404,2019-07-18 06:57:00.975090,0.0008834802597638313,1.2388239476871704e-06,556
557,557,TrialState.COMPLETE,0.40735718607902527,2019-07-18 06:57:01.023433,2019-07-18 06:58:21.573159,0.0003706681040412381,6.357326314992015e-06,557
558,558,TrialState.COMPLETE,0.4047006368637085,2019-07-18 06:58:21.620907,2019-07-18 06:59:42.331529,0.00017179615785085814,5.3947255794280584e-05,558
559,559,TrialState.COMPLETE,0.4223210960626602,2019-07-18 06:59:42.380143,2019-07-18 07:01:03.253330,0.00020995018508756236,0.00022796390775079247,559
560,560,TrialState.COMPLETE,0.4570349454879761,2019-07-18 07:01:03.302620,2019-07-18 07:02:24.207189,0.0001221810601154897,0.00014012936651290392,560
561,561,TrialState.COMPLETE,0.4083660840988159,2019-07-18 07:02:24.256440,2019-07-18 07:03:45.263357,7.754176302181523e-05,0.00027406028990329095,561
562,562,TrialState.COMPLETE,0.36824966967105865,2019-07-18 07:03:45.312381,2019-07-18 07:05:06.357493,0.00032096531721878714,1.783607680257678e-05,562
563,563,TrialState.COMPLETE,0.4739611744880676,2019-07-18 07:05:06.405792,2019-07-18 07:06:27.562870,0.0001014271327326479,5.411483036159695e-07,563
564,564,TrialState.COMPLETE,0.3814781606197357,2019-07-18 07:06:27.611467,2019-07-18 07:07:48.031764,0.000992533102869038,1.935509467243464e-06,564
565,565,TrialState.COMPLETE,0.35815243422985077,2019-07-18 07:07:48.081125,2019-07-18 07:09:09.312497,0.0007307849096813641,1.0806076554637715e-05,565
566,566,TrialState.COMPLETE,0.3634707182645798,2019-07-18 07:09:09.362029,2019-07-18 07:10:30.103894,0.0004997970819968096,0.0003569424653739134,566
567,567,TrialState.COMPLETE,0.43132881820201874,2019-07-18 07:10:30.153097,2019-07-18 07:11:50.817884,0.00028005040423770657,0.0006925066369815197,567
568,568,TrialState.COMPLETE,0.4673968553543091,2019-07-18 07:11:50.867529,2019-07-18 07:13:12.123216,0.00038428794681271154,3.0744126436517393e-06,568
569,569,TrialState.COMPLETE,0.3813052624464035,2019-07-18 07:13:12.172796,2019-07-18 07:14:32.427084,0.0006420404185493711,0.00012121732373345686,569
570,570,TrialState.COMPLETE,0.3928576409816742,2019-07-18 07:14:32.475984,2019-07-18 07:15:53.348189,0.00015768236051238684,8.221364001496513e-07,570
571,571,TrialState.COMPLETE,0.3926990330219269,2019-07-18 07:15:53.398250,2019-07-18 07:17:13.727247,0.000436535030583511,0.00017172888646954104,571
572,572,TrialState.COMPLETE,0.4632847458124161,2019-07-18 07:17:13.777249,2019-07-18 07:18:34.484284,0.0005766285714149112,1.0774507135888837e-06,572
573,573,TrialState.COMPLETE,0.35757412016391754,2019-07-18 07:18:34.534268,2019-07-18 07:19:55.191092,0.00025669684311879255,7.358726421260048e-06,573
574,574,TrialState.COMPLETE,0.3890462815761566,2019-07-18 07:19:55.240484,2019-07-18 07:21:15.653256,0.0002139144397365003,0.0004753530898401732,574
575,575,TrialState.COMPLETE,0.49139930307865143,2019-07-18 07:21:15.702390,2019-07-18 07:22:36.998550,0.0008177712302500533,9.888996245713072e-05,575
576,576,TrialState.COMPLETE,0.43353529274463654,2019-07-18 07:22:37.048075,2019-07-18 07:23:57.365000,0.00012766067192435324,1.2090356808901792e-07,576
577,577,TrialState.COMPLETE,0.5653390884399414,2019-07-18 07:23:57.413964,2019-07-18 07:25:18.363996,2.048775078885983e-06,1.4417385395962023e-05,577
578,578,TrialState.COMPLETE,0.45097818970680237,2019-07-18 07:25:18.413041,2019-07-18 07:26:39.068659,8.534283961421512e-06,9.496034092025903e-06,578
579,579,TrialState.COMPLETE,0.43564778566360474,2019-07-18 07:26:39.118957,2019-07-18 07:28:00.117426,7.787100261048694e-06,5.259073185905873e-06,579
580,580,TrialState.COMPLETE,0.5242573320865631,2019-07-18 07:28:00.168265,2019-07-18 07:29:20.856789,3.4572060952368743e-06,2.213949599475778e-05,580
581,581,TrialState.COMPLETE,0.4587492346763611,2019-07-18 07:29:20.907748,2019-07-18 07:30:41.574006,4.363820366127237e-06,1.1759199154414677e-05,581
582,582,TrialState.COMPLETE,0.42923371493816376,2019-07-18 07:30:41.624154,2019-07-18 07:32:02.621483,0.0003333683747967177,1.7909495873261324e-05,582
583,583,TrialState.COMPLETE,0.4376969635486603,2019-07-18 07:32:02.672114,2019-07-18 07:33:23.220046,5.960167102047234e-06,2.7428252846603114e-05,583
584,584,TrialState.COMPLETE,0.48429960012435913,2019-07-18 07:33:23.270426,2019-07-18 07:34:44.320789,1.2447700403337607e-05,8.937759850217571e-06,584
585,585,TrialState.COMPLETE,0.4747225046157837,2019-07-18 07:34:44.372086,2019-07-18 07:36:05.057504,1.058525199783092e-05,1.3173875809484256e-05,585
586,586,TrialState.COMPLETE,0.42225971817970276,2019-07-18 07:36:05.108588,2019-07-18 07:37:25.952840,6.838445286005187e-05,3.5690778422606666e-05,586
587,587,TrialState.COMPLETE,0.33601832389831543,2019-07-18 07:37:26.004029,2019-07-18 07:38:46.743643,0.0002972231001963603,5.437139326382794e-06,587
588,588,TrialState.COMPLETE,0.46942318975925446,2019-07-18 07:38:46.794366,2019-07-18 07:40:07.702401,0.0003746638652026676,4.366031432082103e-06,588
589,589,TrialState.COMPLETE,0.4096336215734482,2019-07-18 07:40:07.753109,2019-07-18 07:41:28.406937,0.00019678900065820505,2.648807173804606e-06,589
590,590,TrialState.COMPLETE,0.39807531237602234,2019-07-18 07:41:28.458257,2019-07-18 07:42:49.087443,0.0002663558312934273,7.085378491153654e-06,590
591,591,TrialState.COMPLETE,0.4389331489801407,2019-07-18 07:42:49.139283,2019-07-18 07:44:09.939372,0.00031743336616630853,3.5229722392595074e-06,591
592,592,TrialState.COMPLETE,0.3586476445198059,2019-07-18 07:44:09.990976,2019-07-18 07:45:30.861858,0.0004675477753221819,6.054335546704238e-06,592
593,593,TrialState.COMPLETE,0.4758887439966202,2019-07-18 07:45:30.913044,2019-07-18 07:46:51.624884,0.00023250480419187403,5.232617318447392e-06,593
594,594,TrialState.COMPLETE,0.35766488313674927,2019-07-18 07:46:51.675941,2019-07-18 07:48:12.441850,0.0002892016104160666,4.334358219487073e-06,594
595,595,TrialState.COMPLETE,0.4057694971561432,2019-07-18 07:48:12.493417,2019-07-18 07:49:33.623904,0.0005231993941236553,1.6109399687275323e-06,595
596,596,TrialState.COMPLETE,0.4765501320362091,2019-07-18 07:49:33.675057,2019-07-18 07:50:54.814642,0.00041241490805400986,3.8065439940254987e-06,596
597,597,TrialState.COMPLETE,0.37776389718055725,2019-07-18 07:50:54.865390,2019-07-18 07:52:16.129627,0.00018096056460479312,8.394468646174998e-06,597
598,598,TrialState.COMPLETE,0.4086286872625351,2019-07-18 07:52:16.182945,2019-07-18 07:53:37.945144,0.0003367777267617607,2.1543779462400855e-06,598
599,599,TrialState.COMPLETE,0.40381862223148346,2019-07-18 07:53:37.999727,2019-07-18 07:54:59.618939,0.000585127319402557,2.984477370300631e-06,599
600,600,TrialState.COMPLETE,0.3720634877681732,2019-07-18 07:54:59.672176,2019-07-18 07:56:21.567822,0.0001553545719231386,1.8184445626740757e-06,600
601,601,TrialState.COMPLETE,0.5471133589744568,2019-07-18 07:56:21.622396,2019-07-18 07:57:42.795250,0.000255729527999156,4.6395120175139034e-06,601
602,602,TrialState.COMPLETE,0.4272276312112808,2019-07-18 07:57:42.856829,2019-07-18 07:59:04.440342,0.00037350923087149933,6.327111353192068e-06,602
603,603,TrialState.COMPLETE,0.3842325955629349,2019-07-18 07:59:04.492702,2019-07-18 08:00:25.830777,0.0005052186537492933,2.6212535016873562e-06,603
604,604,TrialState.COMPLETE,0.44344086945056915,2019-07-18 08:00:25.908045,2019-07-18 08:01:48.054701,0.00020108552074609353,4.7496961041518644e-05,604
605,605,TrialState.COMPLETE,0.3825312852859497,2019-07-18 08:01:48.123990,2019-07-18 08:03:14.429430,0.0003090134693591288,1.2940685763010317e-06,605
606,606,TrialState.COMPLETE,0.4950174391269684,2019-07-18 08:03:14.483931,2019-07-18 08:04:36.311633,0.0006427850081111129,7.884393082460314e-06,606
607,607,TrialState.COMPLETE,0.37339435517787933,2019-07-18 08:04:36.364399,2019-07-18 08:05:57.348994,0.000430598830892852,3.353784513600318e-06,607
608,608,TrialState.COMPLETE,0.40721139311790466,2019-07-18 08:05:57.401634,2019-07-18 08:07:18.512296,0.00022009365870413977,7.514462845300608e-05,608
609,609,TrialState.COMPLETE,0.5376070141792297,2019-07-18 08:07:18.565842,2019-07-18 08:08:39.407784,0.0007264224086403437,5.164161716926771e-06,609
610,610,TrialState.COMPLETE,0.4829241633415222,2019-07-18 08:08:39.463269,2019-07-18 08:10:00.668560,0.000138405646656708,1.5104214617973407e-06,610
611,611,TrialState.COMPLETE,0.39532288908958435,2019-07-18 08:10:00.721748,2019-07-18 08:11:21.716334,0.00017684847236979786,1.0343242394390949e-05,611
612,612,TrialState.COMPLETE,0.3895813822746277,2019-07-18 08:11:21.769024,2019-07-18 08:12:43.203986,0.0003675756070524064,2.145600478321172e-06,612
613,613,TrialState.COMPLETE,0.42792557179927826,2019-07-18 08:12:43.256772,2019-07-18 08:14:04.336037,0.0002491401614627747,5.800171259027184e-05,613
614,614,TrialState.COMPLETE,0.4273166060447693,2019-07-18 08:14:04.388512,2019-07-18 08:15:25.408109,0.0004687032641363063,7.036410781753816e-07,614
615,615,TrialState.COMPLETE,0.4045150578022003,2019-07-18 08:15:25.461141,2019-07-18 08:16:46.413271,0.0002960436808741492,8.536889926356304e-05,615
616,616,TrialState.COMPLETE,0.4019055962562561,2019-07-18 08:16:46.466330,2019-07-18 08:18:07.263572,0.00010871592519049317,1.6737866893438316e-05,616
617,617,TrialState.COMPLETE,0.5161525905132294,2019-07-18 08:18:07.317779,2019-07-18 08:19:28.716002,0.0009971752324108034,1.003405610045654e-06,617
618,618,TrialState.COMPLETE,0.42452314496040344,2019-07-18 08:19:28.769606,2019-07-18 08:20:49.866193,0.0004168023955164557,2.323920022547254e-05,618
619,619,TrialState.COMPLETE,0.5502516031265259,2019-07-18 08:20:49.920966,2019-07-18 08:22:10.942911,0.0005613365535686628,5.9453753974572185e-06,619
620,620,TrialState.COMPLETE,0.4795559495687485,2019-07-18 08:22:10.995914,2019-07-18 08:23:32.635339,0.0006640505754946963,3.0771551083069715e-05,620
621,621,TrialState.COMPLETE,0.3438890278339386,2019-07-18 08:23:32.689734,2019-07-18 08:24:54.634251,0.0008471894342235938,3.8706647149939646e-05,621
622,622,TrialState.COMPLETE,0.4470510631799698,2019-07-18 08:24:54.690936,2019-07-18 08:26:16.599754,0.0008774874726726976,1.8914887507765835e-05,622
623,623,TrialState.COMPLETE,0.39681994915008545,2019-07-18 08:26:16.655831,2019-07-18 08:27:39.023731,0.00016274492221784713,1.1778613418915348e-05,623
624,624,TrialState.COMPLETE,0.43831200897693634,2019-07-18 08:27:39.079429,2019-07-18 08:29:00.391045,0.00023584297880656325,3.714138994814427e-05,624
625,625,TrialState.COMPLETE,0.39541611075401306,2019-07-18 08:29:00.445773,2019-07-18 08:30:21.753493,0.00028711181577901936,2.6593771962583857e-05,625
626,626,TrialState.COMPLETE,0.45589178800582886,2019-07-18 08:30:21.807318,2019-07-18 08:31:42.574551,0.00020302570326284766,7.743687501703953e-06,626
627,627,TrialState.COMPLETE,0.42888766527175903,2019-07-18 08:31:42.629296,2019-07-18 08:33:03.943610,0.0003484249303698025,1.3587610981507343e-05,627
628,628,TrialState.COMPLETE,0.41535310447216034,2019-07-18 08:33:03.999923,2019-07-18 08:34:27.667824,0.00013783703410293678,1.511114344144459e-05,628
629,629,TrialState.COMPLETE,0.48072949051856995,2019-07-18 08:34:27.723613,2019-07-18 08:35:50.175116,0.0005213964449018077,2.2102734333584208e-05,629
630,630,TrialState.COMPLETE,0.4594985097646713,2019-07-18 08:35:50.229847,2019-07-18 08:37:11.778124,0.000456879307649399,4.2439298465919275e-05,630
631,631,TrialState.COMPLETE,0.4456065446138382,2019-07-18 08:37:11.832803,2019-07-18 08:38:32.893760,0.0003251383632987587,9.33281573726815e-06,631
632,632,TrialState.COMPLETE,0.42849496006965637,2019-07-18 08:38:32.948434,2019-07-18 08:39:54.279275,9.166083569284386e-05,1.1564602183290559e-05,632
633,633,TrialState.COMPLETE,0.37728509306907654,2019-07-18 08:39:54.333988,2019-07-18 08:41:15.101945,0.0003895894870640403,3.0207740039451957e-05,633
634,634,TrialState.COMPLETE,0.4799402058124542,2019-07-18 08:41:15.157220,2019-07-18 08:42:37.710696,0.0002607323351669849,1.7390884241996204e-05,634
635,635,TrialState.COMPLETE,0.4606959968805313,2019-07-18 08:42:37.768721,2019-07-18 08:44:00.618062,0.00018276150344983467,3.789901939015089e-06,635
636,636,TrialState.COMPLETE,0.4074931740760803,2019-07-18 08:44:00.674173,2019-07-18 08:46:50.950385,0.00012073104125874049,6.223902821252734e-06,636
637,637,TrialState.COMPLETE,0.43643997609615326,2019-07-18 08:46:51.005116,2019-07-18 08:48:12.707178,0.000597480227564464,4.864356069381273e-05,637
638,638,TrialState.COMPLETE,0.47559884190559387,2019-07-18 08:48:12.764607,2019-07-18 08:49:34.784226,0.0007006643888007619,3.8331991087016285e-05,638
639,639,TrialState.COMPLETE,0.3326507657766342,2019-07-18 08:49:34.840006,2019-07-18 08:50:55.595628,0.00022038863344952384,1.012936636841607e-05,639
640,640,TrialState.COMPLETE,0.507238119840622,2019-07-18 08:50:55.650026,2019-07-18 08:52:18.413735,9.217420031868186e-05,9.662324262422907e-06,640
641,641,TrialState.COMPLETE,0.479480504989624,2019-07-18 08:52:18.468604,2019-07-18 08:53:38.915215,0.000111735674913432,7.340801203327023e-06,641
642,642,TrialState.COMPLETE,0.4837743788957596,2019-07-18 08:53:38.970506,2019-07-18 08:55:00.098874,0.000150658865057212,4.839668251361368e-06,642
643,643,TrialState.COMPLETE,0.4245491772890091,2019-07-18 08:55:00.154913,2019-07-18 08:56:20.939597,0.00021043638968921754,1.5351730632906646e-05,643
644,644,TrialState.COMPLETE,0.47591260075569153,2019-07-18 08:56:20.995325,2019-07-18 08:57:42.693308,0.00018442633603710842,2.10409015978729e-05,644
645,645,TrialState.COMPLETE,0.46004655957221985,2019-07-18 08:57:42.748959,2019-07-18 08:59:03.166014,0.00013179325975062628,1.233021638336165e-05,645
646,646,TrialState.COMPLETE,0.42819230258464813,2019-07-18 08:59:03.221881,2019-07-18 09:00:24.250764,0.0002439070682068363,1.0030667912886315e-05,646
647,647,TrialState.COMPLETE,0.43928271532058716,2019-07-18 09:00:24.307073,2019-07-18 09:01:44.966553,0.0002920096335443639,7.2076347382000495e-06,647
648,648,TrialState.COMPLETE,0.41532716155052185,2019-07-18 09:01:45.022787,2019-07-18 09:03:05.692672,7.695783266958098e-05,5.67440701773979e-06,648
649,649,TrialState.COMPLETE,0.4591219425201416,2019-07-18 09:03:05.748766,2019-07-18 09:04:26.504557,0.00010122708055583499,8.470156079206424e-06,649
650,650,TrialState.COMPLETE,0.4213138818740845,2019-07-18 09:04:26.560480,2019-07-18 09:05:46.940724,0.00017216347229401105,1.3930332435516493e-05,650
651,651,TrialState.COMPLETE,0.4065178334712982,2019-07-18 09:05:46.997757,2019-07-18 09:07:08.007505,0.00015437567955276356,1.9140833915376615e-05,651
652,652,TrialState.COMPLETE,0.42915596067905426,2019-07-18 09:07:08.063944,2019-07-18 09:08:29.616391,0.00012510640590333844,4.255243456951879e-06,652
653,653,TrialState.COMPLETE,0.3770948499441147,2019-07-18 09:08:29.673896,2019-07-18 09:09:51.399750,8.510223728339954e-05,2.739426152090835e-05,653
654,654,TrialState.COMPLETE,0.40906426310539246,2019-07-18 09:09:51.456108,2019-07-18 09:11:12.729737,0.00021017224939506223,6.941020036691571e-06,654
655,655,TrialState.COMPLETE,0.4555969834327698,2019-07-18 09:11:12.786209,2019-07-18 09:12:35.673379,0.0003412660749675061,3.38716018193767e-06,655
656,656,TrialState.COMPLETE,0.47268086671829224,2019-07-18 09:12:35.730091,2019-07-18 09:13:59.589921,0.0002388466137549682,2.2985475347644474e-05,656
657,657,TrialState.COMPLETE,0.41970402002334595,2019-07-18 09:13:59.647507,2019-07-18 09:15:20.877163,0.0004075277586104478,1.1037002767713333e-05,657
658,658,TrialState.COMPLETE,0.46087753772735596,2019-07-18 09:15:20.934312,2019-07-18 09:16:42.611811,0.0004926439114415898,3.314361924482794e-05,658
659,659,TrialState.COMPLETE,0.44871965050697327,2019-07-18 09:16:42.668484,2019-07-18 09:18:03.811360,0.0008484741840201412,1.5851851691902884e-05,659
660,660,TrialState.COMPLETE,0.41463178396224976,2019-07-18 09:18:03.868602,2019-07-18 09:19:25.102074,0.0002917946089582794,5.298160986555083e-06,660
661,661,TrialState.COMPLETE,0.4198504239320755,2019-07-18 09:19:25.159421,2019-07-18 09:20:46.293072,0.00014266214713797902,0.00011012584725964381,661
662,662,TrialState.COMPLETE,0.4101128876209259,2019-07-18 09:20:46.350163,2019-07-18 09:22:07.698550,0.00019610200196401497,2.8088800685261985e-06,662
663,663,TrialState.COMPLETE,0.42508774995803833,2019-07-18 09:22:07.756911,2019-07-18 09:23:28.979823,0.0002719389137076493,5.351745283761619e-05,663
664,664,TrialState.COMPLETE,0.358393594622612,2019-07-18 09:23:29.037501,2019-07-18 09:24:50.198716,0.00036307526761971407,6.898028897478307e-05,664
665,665,TrialState.COMPLETE,0.3674927353858948,2019-07-18 09:24:50.256365,2019-07-18 09:26:10.591381,0.00016271086556266632,8.461842585435152e-06,665
666,666,TrialState.COMPLETE,0.4078086316585541,2019-07-18 09:26:10.648784,2019-07-18 09:27:31.555439,0.00010509153019539316,4.478839565849483e-06,666
667,667,TrialState.COMPLETE,0.4460630267858505,2019-07-18 09:27:31.614761,2019-07-18 09:28:57.776196,0.0005681868058686491,1.2940650683194804e-05,667
668,668,TrialState.COMPLETE,0.4856293052434921,2019-07-18 09:28:57.836682,2019-07-18 09:30:23.038854,0.00043864824411165616,2.3731297503448655e-05,668
669,669,TrialState.COMPLETE,0.4050344228744507,2019-07-18 09:30:23.098623,2019-07-18 09:31:45.946019,0.00022690556927093978,3.882076797626698e-05,669
670,670,TrialState.COMPLETE,0.4048355370759964,2019-07-18 09:31:46.004337,2019-07-18 09:33:07.039371,7.378373123706208e-05,6.256463867144591e-06,670
671,671,TrialState.COMPLETE,0.40852516889572144,2019-07-18 09:33:07.097163,2019-07-18 09:34:27.556681,0.0007559697109732628,9.709916034393992e-06,671
672,672,TrialState.COMPLETE,0.4086315631866455,2019-07-18 09:34:27.615106,2019-07-18 09:35:47.914266,0.000508845568017009,1.773969895812542e-05,672
673,673,TrialState.COMPLETE,0.4329015910625458,2019-07-18 09:35:47.972531,2019-07-18 09:37:09.029108,0.00031388528082645554,2.8886336668487574e-05,673
674,674,TrialState.COMPLETE,0.35526783764362335,2019-07-18 09:37:09.087857,2019-07-18 09:38:30.070342,0.0006800527374339186,3.768857015189849e-06,674
675,675,TrialState.COMPLETE,0.499584898352623,2019-07-18 09:38:30.128581,2019-07-18 09:39:50.990131,0.0009284418347708496,6.40494927862522e-05,675
676,676,TrialState.COMPLETE,0.3913506120443344,2019-07-18 09:39:51.049310,2019-07-18 09:41:12.166274,5.9455628871806097e-05,2.0049646121502178e-05,676
677,677,TrialState.COMPLETE,0.4607873409986496,2019-07-18 09:41:12.225401,2019-07-18 09:42:33.473854,0.0009932024475088658,7.854868059189722e-05,677
678,678,TrialState.COMPLETE,0.413779616355896,2019-07-18 09:42:33.532224,2019-07-18 09:43:54.477056,0.00012007825062966852,1.1173954201685173e-05,678
679,679,TrialState.COMPLETE,0.40750494599342346,2019-07-18 09:43:54.536665,2019-07-18 09:45:16.370576,0.00017644411359032033,4.642474279227797e-05,679
680,680,TrialState.COMPLETE,0.45808935165405273,2019-07-18 09:45:16.429242,2019-07-18 09:46:37.438937,0.0002587147187998351,8.396714030802064e-06,680
681,681,TrialState.COMPLETE,0.370231568813324,2019-07-18 09:46:37.499317,2019-07-18 09:47:58.324193,0.00039341713679162736,3.170351026308552e-06,681
682,682,TrialState.COMPLETE,0.42358605563640594,2019-07-18 09:47:58.383383,2019-07-18 09:49:19.191501,0.00022154375153029938,2.294269696490724e-06,682
